cat,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
16068696,3.00000000023,8,1.30294003169,535,1042,507,792.5,135.843353414,9510,814.0,1572,2214,642,1964.58333333,200.035187877,23575,2063.5,1684,2311,627,1980.08333333,173.432723908,23761,1983.5,1819,2660,841,2173.25,225.317969767,26079,2164.5,-0.0702072009444,-0.0032240729779,0.0669831279665,-0.0457646953873,0.0167182768108,-0.549176344648,-0.0445253,4190,5916,1726,4930.33333333,499.17888132,59164,5045.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16120160,1763.50000003,979,6.57642736476,235,381,146,314.098242132,15.9065125591,2215649,313.0,313,575,262,448.613836121,30.4507394301,3164522,445.0,613,955,342,783.258151403,48.4977279395,5525103,778.5,363,719,356,555.787212929,45.8908166749,3920523,553.0,0.0973006933928,0.286666661501,0.189365968108,0.170502321736,0.0239989402963,1202.72337753,0.166667,956,1643,687,1318.49929118,89.1848456974,9300694,1310.0,-0.0784606933594,1.19943237305,1.27789306641,0.188653105002,0.173891809855,1330.75900269,0.154877
16057856,1564.50000003,834,5.94803252798,226,346,120,289.46548418,16.1649922427,1811475,289.0,276,528,252,414.364014062,31.6836864725,2593090,415.0,654,1121,467,886.202301055,62.3337211397,5545854,886.0,323,627,304,468.611057846,50.7827596027,2932568,467.0,0.18434163928,0.45100864768,0.2666670084,0.309246821622,0.0388754914582,1935.26660971,0.307809,871,1500,629,1172.44055609,96.6090909637,7337133,1170.5,-0.16796875,0.942901611328,1.11087036133,0.0807974386535,0.131406746488,505.630371094,0.0
16043816,18.4999999993,19,1.24612843096,415,494,79,457.418918919,20.8041100128,33849,455.0,567,679,112,616.689189189,26.6832904874,45635,612.5,523,710,187,591.0,39.8564993513,43734,583.0,554,702,148,595.608108108,31.4710581618,44075,591.0,-0.0423509068787,0.0347826071084,0.0771335139871,-0.00429767546499,0.0166669860071,-0.318027984409,-0.00172712,1579,1772,193,1669.71621622,45.5170061092,123559,1664.5,-0.0124206542969,0.249298095703,0.26171875,0.0137898213155,0.0559042699551,1.02044677734,0.0
16042033,20.7499999998,23,1.42434059904,210,251,41,238.265060241,8.41410797103,19776,239.0,259,345,86,314.951807229,17.0059547434,26141,316.0,643,1047,404,886.65060241,87.2563642495,73592,890.0,153,289,136,244.951807229,27.1017287558,20331,250.0,0.495126694441,0.663567185402,0.168440490961,0.566370708756,0.0392024238058,47.0087688267,0.56276,624,884,260,798.168674699,51.8042700192,66248,802.0,0.0733947753906,1.38720703125,1.31381225586,0.815577127847,0.370344420739,67.6929016113,0.926208
16065277,1292.0,880,6.90631659796,214,370,156,267.327979876,17.5730071233,1381551,265.0,269,569,300,380.20626935,33.1333620699,1964906,376.0,599,1257,658,915.862422601,74.1780569288,4733177,918.0,205,695,490,376.329721362,59.6938042191,1944872,367.0,0.207853764296,0.578490912914,0.370637148619,0.419375837489,0.0566027332392,2167.33432814,0.424942,698,1631,933,1023.86397059,107.858739184,5291329,1008.0,-0.271881103516,1.30389404297,1.57577514648,0.0800952143713,0.156112285625,413.932067871,0.0
16042854,803.500000008,536,5.33417079332,226,326,100,274.874611077,11.263275625,883447,275.0,299,481,182,384.755756067,19.8325070262,1236605,384.0,640,941,301,812.445239577,31.8487297624,2611199,811.0,256,523,267,377.975108899,33.2588797614,1214812,379.0,0.265700489283,0.51272726059,0.247026771307,0.365818464244,0.0344354020737,1175.74054408,0.361921,781,1330,549,1037.60547604,63.4011333978,3334864,1039.0,-0.143798828125,1.1955871582,1.33938598633,0.140365856956,0.171412093859,451.135864258,0.0839386
16003739,3217.75000003,2333,11.6020212691,254,396,142,321.020822003,13.3561460817,4131859,321.0,357,628,271,478.972340921,23.2800393592,6164853,478.0,629,1039,410,798.610364385,41.3566354781,10278914,797.0,437,887,450,663.1968767,38.4726595108,8536007,663.0,0.0348387099802,0.205882355571,0.171043645591,0.0927851322421,0.0137319064221,1194.23743709,0.0914411,1052,1911,859,1463.19003962,70.974759265,18832719,1462.0,-0.285186767578,2.20910644531,2.49429321289,0.72815656273,0.457648233503,9372.1031189,0.711975
16079384,5741.25000003,5678,21.1391357148,197,579,382,351.720226432,28.312820885,8077255,352.0,273,861,588,528.223165687,47.2067155621,12130645,531.0,506,1209,703,890.613934248,86.7851021651,20452949,898.0,253,1054,801,676.955584585,73.4070217515,15546285,684.0,-0.0411764718592,0.375308632851,0.41648510471,0.136742238434,0.0354261960527,3140.28550564,0.133615,771,2351,1580,1556.8989767,136.687481535,35754185,1568.0,-0.157928466797,3.02252197266,3.18045043945,0.1662073522,0.339887152897,3816.95184326,0.0
15990927,44.7500000005,31,1.30725479049,232,310,78,260.843575419,11.8344304316,46691,260.0,286,461,175,350.508379888,25.41177502,62741,348.0,678,958,280,827.932960894,55.6603424176,148200,840.0,244,443,199,328.837988827,30.5211989408,58862,330.0,0.32572299242,0.524344563484,0.198621571064,0.431706165468,0.0327252314834,77.2754036188,0.438776,762,1185,423,940.189944134,61.3664486197,168294,938.0,0.0805358886719,2.65713500977,2.57659912109,1.78060162933,0.374112416004,318.72769165,1.85229
15933574,2905.25000002,494,2.58541498704,284,433,149,361.571121246,15.093918946,4201818,360.0,408,665,257,549.490835556,27.3793561516,6385633,548.0,723,1079,356,902.53515188,40.1492749544,10488361,904.0,503,918,415,737.454694088,35.8228382723,8569961,738.0,0.0457516349852,0.200953140855,0.15520150587,0.100742257071,0.0107846373047,1170.72576942,0.100124,1195,1987,792,1648.51665089,74.8841781463,19157412,1647.0,-0.150787353516,3.11767578125,3.26846313477,0.104967375157,0.257071525724,1219.8258667,0.0
15990671,3053.50000005,1020,5.20710430909,208,363,155,273.630014737,15.5597724954,3342117,273.0,263,555,292,382.583756345,27.7956822598,4672878,380.0,566,1116,550,854.728508269,44.4923660283,10439654,853.0,215,684,469,405.960864582,48.8232319915,4958406,403.0,0.215596333146,0.590449929237,0.374853596091,0.357621285006,0.0453833556605,4367.98637506,0.354337,686,1600,914,1062.17463566,90.4052755371,12973401,1055.0,-0.178894042969,1.25689697266,1.43579101562,0.0734470555449,0.143228306808,897.082336426,0.0
15977884,76.0,71,2.29745292049,195,262,67,232.263157895,13.5545859603,70608,234.0,248,363,115,305.286184211,23.2143970453,92807,307.0,805,1267,462,1047.84210526,84.7654740774,318544,1040.5,167,339,172,254.898026316,36.4391092141,77489,257.5,0.514263689518,0.703287899494,0.189024209976,0.609609703092,0.037350689829,185.32134974,0.606721,610,952,342,792.447368421,71.544914994,240904,799.0,-0.0391540527344,0.946899414062,0.986053466797,0.034680215936,0.136622479264,10.5427856445,0.0
15990215,3554.99999999,3542,16.7580631367,174,777,603,361.360056259,36.6358256486,5138540,361.0,259,1194,935,539.412165963,57.8973018322,7670441,542.0,442,1460,1018,884.699929677,113.232394427,12580433,899.0,246,1475,1229,678.986075949,88.6546330954,9655182,687.0,-0.0729411765933,0.439655184746,0.512596361339,0.131519718663,0.0451762466165,1870.21039938,0.132221,693,3446,2753,1579.75829817,163.761627876,22464163,1595.0,-0.315673828125,3.13018798828,3.44586181641,0.353232023988,0.643635230194,5022.9593811,0.0166168
15933590,389.250000006,195,2.78814508242,197,289,92,242.868978805,12.113710648,378147,245.0,230,418,188,332.06807964,27.213218665,517030,336.0,681,1246,565,1006.47206166,69.6047195092,1567077,1015.0,144,414,270,290.212588311,36.2178046365,451861,294.0,0.429646342993,0.748633861542,0.318987518549,0.552801425249,0.0437887597619,860.711819112,0.547566,571,1121,550,865.149646757,72.6999629057,1347038,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15896170,30.2499999995,37,1.89772859922,328,480,152,403.157024793,40.5591106771,48782,402.0,467,707,240,592.776859504,54.6904871241,71726,586.0,601,847,246,722.181818182,49.6701516702,87384,717.0,546,788,242,691.41322314,48.0402154917,83661,697.0,-0.0296028889716,0.0846905559301,0.114293444902,0.0218362274959,0.0259165470275,2.642183527,0.0229111,1370,1923,553,1687.34710744,115.997272036,204169,1713.0,-0.0406494140625,2.23358154297,2.27423095703,1.39284446023,0.731990095228,168.534179688,1.81567
15884654,74.75,76,2.47972238075,248,313,65,277.74916388,9.40436589904,83047,278.0,348,455,107,391.217391304,16.2788071972,116974,392.0,759,927,168,822.919732441,27.893854802,246053,825.0,337,503,166,400.508361204,25.4850424423,119752,401.0,0.296503484249,0.393177747726,0.0966742634773,0.345795577485,0.0170140783087,103.392877668,0.344743,933,1271,338,1069.47491639,50.3720791786,319773,1072.0,-0.0437927246094,0.844207763672,0.888000488281,0.18412581734,0.18830712998,55.0536193848,0.182526
15879022,472.250000003,370,4.80298033789,243,323,80,271.286394918,9.20469131285,512460,271.0,321,456,135,371.030704076,15.8717434089,700877,369.0,593,831,238,691.71201694,34.51045627,1306644,687.0,346,586,240,428.073054526,27.7645885277,808630,425.0,0.172900497913,0.294949501753,0.122049003839,0.235759966253,0.0174331799158,445.350576252,0.235564,914,1365,451,1070.39015352,52.1625785276,2021967,1065.0,-0.000823974609375,1.55447387695,1.55529785156,0.514951076881,0.286462416918,972.742584229,0.509949
15838185,5848.7499994,2872,10.5937074245,231,384,153,277.196537722,14.4419249101,6485013,275.0,318,550,232,386.575293866,25.2305802708,9043929,383.0,534,850,316,658.21688395,41.0576091864,15398984,655.0,394,669,275,535.472451378,39.221943971,12527378,531.0,0.0397236607969,0.286634474993,0.246910814196,0.103130475151,0.0220294685053,2412.73746616,0.0996564,948,1592,644,1199.24428297,71.7737525176,28056320,1190.0,-5.32345581055,335.319793701,340.643249512,3.8578509388,31.9478187519,90254.4227133,3.05176e-05
15852743,2782.49999998,1623,8.67952585742,202,326,124,253.959748428,11.3942576579,2826572,252.0,288,460,172,345.019407008,19.6795071489,3840066,342.0,617,1025,408,773.391823899,46.4865690406,8607851,765.0,227,501,274,324.258221024,29.8270424174,3608994,320.0,0.252796411514,0.562198638916,0.309402227402,0.409469442323,0.0368679509669,4557.39489305,0.408915,764,1275,511,923.23737646,57.6444588356,10275632,915.0,-0.184387207031,1.57113647461,1.75552368164,0.113147104268,0.221908844966,1259.32727051,0.0
15827617,13323.0000005,5852,14.3020526176,219,329,110,265.32609022,8.4660059563,14139758,265.0,271,448,177,353.505685656,14.6446969408,18839025,353.0,513,851,338,668.571342791,35.8652560392,35629504,669.0,227,533,306,360.276683179,24.4050405993,19199865,359.0,0.161016955972,0.454728364944,0.293711408973,0.299788358005,0.0269443296188,15976.3211748,0.299299,717,1292,575,979.108459056,45.743864169,52178648,976.0,-0.264099121094,2.3854675293,2.64956665039,0.271650775742,0.303372652921,14476.8131409,0.192184
15807367,18.25,23,1.51876811017,286,377,91,354.01369863,14.0092857177,25843,355.0,398,588,190,539.95890411,27.9909174879,39417,544.0,1008,1210,202,1079.71232877,45.5864313663,78819,1068.0,425,761,336,668.397260274,49.1499633428,48793,673.0,0.176981538534,0.406838804483,0.229857265949,0.235956629458,0.034686150939,17.2248339504,0.233766,1109,1724,615,1562.36986301,89.5604956408,114053,1569.0,0.00778198242188,0.719604492188,0.711822509766,0.369692867749,0.210039434386,26.9875793457,0.373901
15769003,99.5000000009,74,2.09273986499,194,294,100,248.33919598,17.374041208,98839,248.0,245,443,198,326.851758794,32.5430620696,130087,325.0,489,1131,642,880.590452261,118.108929406,350475,885.0,175,456,281,296.364321608,47.5046724326,117953,291.0,0.283547252417,0.669187128544,0.385639876127,0.494635299223,0.0661404340561,196.864849091,0.502265,640,1183,543,871.555276382,93.0194538998,346879,864.0,0.188232421875,3.0149230957,2.82669067383,2.08808346849,0.597843263046,831.057220459,2.40953
15769399,43.9999999991,34,1.44593125944,207,266,59,239.755681818,10.7630719461,42197,240.5,265,355,90,317.4375,18.6116582019,55869,319.0,735,1024,289,924.017045455,57.378673821,162627,929.0,164,323,159,253.857954545,30.423100604,44679,256.0,0.427812218666,0.696014821529,0.268202602863,0.56944614107,0.0408929268476,100.222520828,0.573564,640,933,293,811.051136364,58.4887586214,142745,817.0,-0.0015869140625,0.7060546875,0.707641601562,0.206020702015,0.237363587036,36.2596435547,0.0761414
15738641,290.749999998,198,3.27567191036,188,289,101,237.228718831,12.0822333124,275897,237.0,237,412,175,316.604471195,22.9767922232,368211,316.0,647,1285,638,1030.93121238,82.4032640967,1198973,1035.0,150,440,290,270.487532244,35.2912774515,314577,268.0,0.411051213741,0.727520406246,0.316469192505,0.584434426174,0.042459163005,679.697237641,0.583405,587,1140,553,824.32072227,67.3822234212,958685,821.0,-0.158630371094,1.39892578125,1.55755615234,0.241652327166,0.339731104209,281.041656494,0.0218506
15722206,49.9999999995,33,1.31650952533,277,315,38,293.12,6.08240084177,58624,292.5,392,496,104,446.82,11.9204697894,89364,446.0,547,656,109,611625,17.5566048825,122325,612.0,520,642,122,604105,19.7604143428,120821,608.0,-0.0435510873795,0.0786324813962,0.122183568776,0.00625116984098,0.0202659240604,1.2502339682,0.0,1189,1406,217,1344045,28.3353661526,268809,1346.0,0.0,0.484283447266,0.484283447266,0.0808856201172,0.137891298509,16.1771240234,0.0
15712923,32.2500000016,27,1.34120132144,378,416,38,395.093023256,8.42333585843,50967,394.0,569,637,68,598.868217054,13.7256506574,77254,598.0,667,799,132,708.325581395,26.8259283318,91374,710.0,663,775,112,705.19379845,23.7966441251,90970,700.0,-0.0130434781313,0.0216450225562,0.0346885006875,0.00214572401461,0.00843669775022,0.276798397885,0.0,1616,1811,195,1699.15503876,41.0996990902,219191,1696.0,3.14059448242,4.13247680664,0.991882324219,3.44533592047,0.24033949817,444.44833374,3.41553
15659214,302.500000001,170,2.75728272496,193,283,90,241.290082645,12.7926625726,291961,242.0,219,384,165,314.771900826,23.124010716,380874,318.0,611,1198,587,959.371900826,84.817804952,1160840,963.5,132,354,222,257.419008264,35.1722627711,311477,261.0,0.461284995079,0.728115320206,0.266830325127,0.577375813087,0.0415045127255,698.624733835,0.57498,544,1021,477,813.480991736,69.583578753,984312,822.0,-0.103942871094,2.15197753906,2.25592041016,0.606262030483,0.570957759226,733.577056885,0.345642
15667139,149.250000001,80,1.8472593995,436,701,265,571.420435511,38.8703008209,341138,576.0,620,1012,392,826.165829146,61.0208875312,493221,831.0,756,1183,427,927.949748744,63.4107147716,553986,922.0,654,1131,477,903.621440536,61.4211434299,539462,901.0,-0.0513833984733,0.13777191937,0.189155317843,0.0132664377176,0.0248792514414,7.9200633174,0.00813008,1710,2818,1108,2301.20770519,144.212783909,1373821,2302.0,0.0074462890625,4.63723754883,4.62979125977,3.52954014662,1.02840009893,2107.13546753,3.96286
15667837,4.75000000023,13,1.68264157553,237,367,130,271.842105263,32.3700042403,5165,267.0,287,482,195,322.473684211,49.5648096951,6127,305.0,350,601,251,456.210526316,67.5196493407,8668,436.0,174,399,225,253.578947368,66.9802137237,4818,235.0,0.151965990663,0.413290113211,0.261324122548,0.293798005895,0.0702215774716,5.582162112,0.308562,707,1248,541,847.894736842,140.452986979,16110,780.0,-0.0853881835938,2.78900146484,2.87438964844,0.401526200144,0.585247750167,7.62899780273,0.264618
15635236,454.000000007,530,7.01686322431,263,427,164,347.930066079,24.999759012,631841,348.5,360,676,316,522.648127753,46.0039631124,949129,524.0,661,1337,676,1014.97742291,79.4865269744,1843199,1014.0,398,898,500,653.896475771,78.0836856838,1187476,658.0,0.123610205948,0.408886015415,0.285275809467,0.218018270779,0.0408587814928,395.921179734,0.211297,1023,2001,978,1524.4746696,145.160603057,2768446,1531.5,-0.0805053710938,0.793487548828,0.873992919922,0.0454106267853,0.0936329118474,82.4656982422,0.0
15672977,1416.24999997,1113,8.34296210375,202,342,140,263.21200353,11.6891511606,1491096,262.0,266,499,233,355.05772286,20.0815817333,2011402,352.0,507,1036,529,746.017475728,53.2391949099,4226189,743.0,227,575,348,376.937511033,36.6782914815,2135351,373.0,0.198222219944,0.453437775373,0.255215555429,0.328919851667,0.0434319326537,1863.33095969,0.329352,717,1416,699,995.207237423,66.3604358773,5637849,987.0,-0.1796875,1.86822509766,2.04791259766,0.450939408089,0.291029098833,2554.57174683,0.431213
15652234,124.999999996,97,2.4474385464,367,487,120,437042,21.3445130186,218521,437.0,573,786,213,700822,38.4038841265,350411,704.0,942,1224,282,1104684,49.2371825352,552342,1111.0,742,1032,290,921.41,49.9797348933,460705,923.5,0.0664240196347,0.14167098701,0.0752469673753,0.0906919507682,0.00858317900049,45.3459753841,0.0899596,1711,2290,579,2059274,106.868400025,1029637,2065.5,-0.0531616210938,0.455749511719,0.508911132812,0.128884155273,0.130371151184,64.4420776367,0.11087
15650351,74.2500000016,48,1.57140480348,196,277,81,243.067340067,14.7199048908,72191,245.0,234,391,157,321.703703704,27.3499534298,95546,324.0,716,1194,478,980.292929293,84.7861146427,291147,985.0,135,373,238,275.952861953,42.5739736523,81958,283.0,0.466776043177,0.725330591202,0.258554548025,0.562334367121,0.0430942549481,167.013307035,0.556962,565,1036,471,840.723905724,84.0756705875,249695,853.0,-0.0687866210938,1.1442565918,1.21304321289,0.271488896123,0.212479133013,80.6322021484,0.225983
15671893,286.000000004,134,2.23520237273,310,485,175,380.351398601,27.0826037913,435122,377.0,457,762,305,577.651223776,48.7728415046,660833,572.5,776,1182,406,945.088286713,64.0088914486,1081181,938.0,560,1019,459,766.483391608,66.2415035087,876857,763.0,0.0652291104198,0.162303671241,0.0970745608211,0.105038197639,0.0148182947064,120.1636981,0.103099,1328,2266,938,1724.48601399,139.947698073,1972812,1711.5,-0.0515747070312,0.732788085938,0.784362792969,0.346266046271,0.174089984903,396.128356934,0.356155
